Experiment,Year,Sample,FrontArea1um,FrontArea1mm,FrontCount1,BackArea1um,BackArea1mm,BackCount1,FrontDensity1um,FrontDensity1mm,BackDensity1um,BackDensity1mm,TotalArea1um,TotalArea1mm,TotalCount1,TotalDensity1um,TotalDensity1mm,FrontArea2um,FrontArea2mm,FrontCount2,BackArea2um,BackArea2mm,BackCount2,FrontDensity2um,FrontDensity2mm,BackDensity2um,BackDensity2mm,TotalArea2um,TotalArea2mm,TotalCount2,TotalDensity2um,TotalDensity2mm,AverageFrontDensityum,SDFrontum,AverageFrontDensitymm,SDFrontmm,AverageBackDensityum,SDBackum,AverageBackDensitymm,SDBackmm,AverageTotalDensityum,SDTotalum,AverageTotalDensitymm,SDTotalmm
exp2,2016,2016-112t,1182610.334,1.182610334,286,1790316.865,1.790316865,200,0.000241838,241.8379003,0.000111712,111.7120684,2972927.199,2.972927199,486,0.000163475,163.4752443,1341971,1.341971,272,1362474,1.362474,125,0.000202687,202.6869433,9.17449E-05,91.74486999,2704445,2.704445,397,0.000146795,146.7953684,0.000222262,2.77E-05,222.2624218,2.77E+01,0.000101728,1.41E-05,101.7284692,14.11894136,0.000155135,1.17945E-05,155.1353063,11.79445335
exp2,2016,2016-113t,1808324.263,1.808324263,552,2140972.951,2.140972951,567,0.000305255,305.2549873,0.000264833,264.8328648,3949297.214,3.949297214,1119,0.000283342,283.3415515,1864916,1.864916,596,1578925,1.578925,408,0.000319585,319.5854398,0.000258404,258.4036607,3443841,3.443841,1004,0.000291535,291.534946,0.00031242,1.01E-05,312.4202136,1.01E+01,0.000261618,4.55E-06,261.6182627,4.54613378,0.000287438,5.7936E-06,287.4382488,5.793604809
exp2,2016,2016-114t,2142812.462,2.142812462,687,2030058.925,2.030058925,666,0.000320607,320.606685,0.000328069,328.0692948,4172871.387,4.172871387,1353,0.000324237,324.2371678,2314778,2.314778,794,1434329,1.434329,479,0.000343013,343.0134553,0.000333954,333.9540649,3749107,3.749107,1273,0.000339548,339.5475243,0.00033181,1.58E-05,331.8100701,1.58E+01,0.000331012,4.16E-06,331.0116799,4.161160841,0.000331892,1.08261E-05,331.892346,10.82605689
exp2,2016,2016-115t,1402821.072,1.402821072,378,1962430.008,1.962430008,361,0.000269457,269.4570302,0.000183956,183.9556053,3365251.08,3.36525108,739,0.000219597,219.5972848,1568005,1.568005,398,1459645,1.459645,276,0.000253826,253.8257212,0.000189087,189.0870725,3027650,3.02765,674,0.000222615,222.6148993,0.000261641,1.11E-05,261.6413757,1.11E+01,0.000186521,3.63E-06,186.5213389,3.628495277,0.000221106,2.13378E-06,221.1060921,2.133775673
exp2,2016,2016-116t,1926398.232,1.926398232,694,2649872.268,2.649872268,599,0.000360258,360.2578057,0.000226049,226.0486316,4576270.5,4.5762705,1293,0.000282544,282.5444868,2138879,2.138879,772,1576744,1.576744,390,0.000360937,360.9367337,0.000247345,247.3451619,3715623,3.715623,1162,0.000312734,312.7335577,0.000360597,4.80E-07,360.5972697,4.80E-01,0.000236697,1.51E-05,236.6968967,15.05892104,0.000297639,2.13469E-05,297.6390223,21.34689676
exp2,2016,2016-117t,1206819.577,1.206819577,425,1634142.376,1.634142376,499,0.000352165,352.1653179,0.000305359,305.3589499,2840961.953,2.840961953,924,0.000325242,325.2419481,1341651,1.341651,445,1230106,1.230106,329,0.000331681,331.6808917,0.000267457,267.4566257,2571757,2.571757,774,0.000300962,300.9615605,0.000341923,1.45E-05,341.9231048,1.45E+01,0.000286408,2.68E-05,286.4077878,26.80099051,0.000313102,1.71688E-05,313.1017543,17.16882669
exp2,2016,2016-118t,2249740.387,2.249740387,522,2308088.594,2.308088594,322,0.000232027,232.0267721,0.000139509,139.5093762,4557828.981,4.557828981,844,0.000185176,185.1758817,2387026,2.387026,590,1518672,1.518672,232,0.000247169,247.1694904,0.000152765,152.7650474,3905698,3.905698,822,0.000210462,210.4617408,0.000239598,1.07E-05,239.5981312,1.07E+01,0.000146137,9.37E-06,146.1372118,9.373174953,0.000197819,1.78798E-05,197.8188112,17.87980245
exp2,2016,2016-119t,1970637.547,1.970637547,450,2609926.304,2.609926304,435,0.000228352,228.3524947,0.000166671,166.6713728,4580563.851,4.580563851,885,0.000193208,193.2076549,2377303,2.377303,561,1942569,1.942569,361,0.000235982,235.9816986,0.000185836,185.8363847,4319872,4.319872,922,0.000213432,213.4322498,0.000232167,5.39E-06,232.1670966,5.39E+00,0.000176254,1.36E-05,176.2538788,13.55170988,0.00020332,1.43009E-05,203.3199524,14.3009482
exp2,2016,2016-120t,1786104.935,1.786104935,336,2129421.236,2.129421236,317,0.000188119,188.1188464,0.000148867,148.8667412,3915526.171,3.915526171,653,0.000166772,166.7719666,1901449,1.901449,372,1647851,1.647851,199,0.00019564,195.6402722,0.000120763,120.7633457,3549300,3.5493,571,0.000160877,160.8767926,0.00019188,5.32E-06,191.8795593,5.32E+00,0.000134815,1.99E-05,134.8150434,19.87210151,0.000163824,4.16852E-06,163.8243796,4.168517541
exp2,2016,2016-121t,2304166.855,2.304166855,816,2635894.139,2.635894139,723,0.000354141,354.1410199,0.00027429,274.2902263,4940060.994,4.940060994,1539,0.000311535,311.534615,2545347,2.545347,878,2023776,2.023776,517,0.000344943,344.9431453,0.000255463,255.4630552,4569123,4.569123,1395,0.00030531,305.3102313,0.000349542,6.50E-06,349.5420826,6.50E+00,0.000264877,1.33E-05,264.8766408,13.31282039,0.000308422,4.4013E-06,308.4224232,4.401303941
exp2,2016,2016-122t,2434529.287,2.434529287,796,1996829.634,1.996829634,642,0.000326963,326.9625895,0.00032151,321.5096516,4431358.921,4.431358921,1438,0.000324505,324.5054227,2626861,2.626861,836,1885386,1.885386,579,0.000318251,318.250566,0.000307099,307.0989177,4512247,4.512247,1415,0.000313591,313.5909891,0.000322607,6.16E-06,322.6065778,6.16E+00,0.000314304,1.02E-05,314.3042847,10.1899277,0.000319048,7.71767E-06,319.0482059,7.717670012
exp2,2016,2016-123t,2163350.014,2.163350014,590,2421941.814,2.421941814,574,0.000272725,272.7251698,0.000237,236.9999133,4585291.828,4.585291828,1164,0.000253855,253.855162,2470560,2.47056,669,1704853,1.704853,385,0.000270789,270.788809,0.000225826,225.8259216,4175413,4.175413,1054,0.00025243,252.4301189,0.000271757,1.37E-06,271.7569894,1.37E+00,0.000231413,7.90E-06,231.4129175,7.901205289,0.000253143,1.00766E-06,253.1426405,1.007657676
exp2,2016,2016-124t,1732540.768,1.732540768,563,2080053.784,2.080053784,441,0.000324956,324.9562783,0.000212014,212.0137486,3812594.552,3.812594552,1004,0.000263338,263.3377314,2001745,2.001745,648,1542884,1.542884,348,0.000323718,323.7175564,0.000225552,225.5516293,3544629,3.544629,996,0.000280989,280.988504,0.000324337,8.76E-07,324.3369174,8.76E-01,0.000218783,9.57E-06,218.7826889,9.572727248,0.000272163,1.2481E-05,272.1631177,12.48098102
exp2,2016,2016-125t,1538840.525,1.538840525,572,2126607.409,2.126607409,388,0.000371708,371.7084329,0.00018245,182.4502249,3665447.934,3.665447934,960,0.000261905,261.9052343,1690059,1.690059,675,1506527,1.506527,261,0.000399394,399.3943407,0.000173246,173.2461483,3196586,3.196586,936,0.000292812,292.8123942,0.000385551,1.96E-05,385.5513868,1.96E+01,0.000177848,6.51E-06,177.8481866,6.508264991,0.000277359,2.18547E-05,277.3588143,21.85466236
exp2,2016,2016-126t,1106821.92,1.10682192,362,1616583.851,1.616583851,490,0.000327063,327.0625504,0.000303108,303.1083106,2723405.771,2.723405771,852,0.000312844,312.8435759,1251974,1.251974,378,1195677,1.195677,330,0.000301923,301.9232029,0.000275994,275.9942694,2447651,2.447651,708,0.000289257,289.2569243,0.000314493,1.78E-05,314.4928766,1.78E+01,0.000289551,1.92E-05,289.55129,19.17252242,0.00030105,1.66783E-05,301.0502501,16.67828129
exp2,2016,2016-127t,2219869.5,2.2198695,534,2470102.578,2.470102578,511,0.000240555,240.5546813,0.000206874,206.8739997,4689972.078,4.689972078,1045,0.000222816,222.8158255,2302056,2.302056,508,1493121,1.493121,342,0.000220672,220.6723034,0.00022905,229.0504253,3795177,3.795177,850,0.000223968,223.9684737,0.000230613,1.41E-05,230.6134923,1.41E+01,0.000217962,1.57E-05,217.9622125,15.68110088,0.000223392,8.15045E-07,223.3921496,0.815045358
exp2,2016,2016-128t,1689847.479,1.689847479,339,2005444.645,2.005444645,179,0.00020061,200.6098208,8.9257E-05,89.25701362,3695292.124,3.695292124,518,0.000140178,140.1783628,1902551,1.902551,345,1484997,1.484997,120,0.000181335,181.3354806,8.08082E-05,80.80824406,3387548,3.387548,465,0.000137267,137.2674276,0.000190973,1.36E-05,190.9726507,1.36E+01,8.50326E-05,5.97E-06,85.03262884,5.974182253,0.000138723,2.05834E-06,138.7228952,2.058341982
exp2,2016,2016-129t,1674275.321,1.674275321,530,2051002.485,2.051002485,594,0.000316555,316.5548661,0.000289614,289.6144711,3725277.806,3.725277806,1124,0.000301722,301.7224643,1888229,1.888229,482,1300159,1.300159,355,0.000255266,255.2656484,0.000273044,273.0435278,3188388,3.188388,837,0.000262515,262.5151017,0.00028591,4.33E-05,285.9102572,4.33E+01,0.000281329,1.17E-05,281.3289994,11.71742644,0.000282119,2.77238E-05,282.118783,27.72379202
exp2,2016,2016-130t,1667160.662,1.667160662,585,1647608.033,1.647608033,563,0.000350896,350.8959954,0.000341707,341.7074867,3314768.695,3.314768695,1148,0.000346329,346.3288409,1890373,1.890373,597,1356834,1.356834,380,0.000315811,315.8106892,0.000280064,280.0637366,3247207,3.247207,977,0.000300874,300.8739511,0.000333353,2.48E-05,333.3533423,2.48E+01,0.000310886,4.36E-05,310.8856116,43.5887137,0.000323601,3.21415E-05,323.601396,32.14146085
exp2,2016,2016-131t,2205391.905,2.205391905,643,2042155.214,2.042155214,441,0.000291558,291.5581573,0.000215948,215.9483261,4247547.119,4.247547119,1084,0.000255206,255.2061153,2535117,2.535117,649,1739090,1.73909,350,0.000256004,256.0039635,0.000201255,201.2546792,4274207,4.274207,999,0.000233728,233.7275663,0.000273781,2.51E-05,273.7810604,2.51E+01,0.000208602,1.04E-05,208.6015026,10.38997735,0.000244467,1.51876E-05,244.4668408,15.18762768
exp2,2016,2016-132t,2026847.352,2.026847352,542,2135993.953,2.135993953,571,0.00026741,267.4103698,0.000267323,267.3228542,4162841.305,4.162841305,1113,0.000267365,267.3654647,2349345,2.349345,530,1604972,1.604972,407,0.000225595,225.5947934,0.000253587,253.5869785,3954317,3.954317,937,0.000236956,236.9562177,0.000246503,2.96E-05,246.5025816,2.96E+01,0.000260455,9.71E-06,260.4549163,9.712730855,0.000252161,2.15026E-05,252.1608412,21.50258475
exp2,2016,2016-133t,1713510.503,1.713510503,556,1470774.736,1.470774736,340,0.00032448,324.4800654,0.000231171,231.1706828,3184285.239,3.184285239,896,0.000281382,281.3818276,1782393,1.782393,466,1300776,1.300776,286,0.000261446,261.4462691,0.000219869,219.8687553,3083169,3.083169,752,0.000243905,243.9048914,0.000292963,4.46E-05,292.9631672,4.46E+01,0.00022552,7.99E-06,225.519719,7.991669616,0.000262643,2.65002E-05,262.6433595,26.50019572
exp2,2016,2016-134t,1813113.94,1.81311394,633,2227053.57,2.22705357,569,0.000349123,349.1231224,0.000255495,255.4945277,4040167.51,4.04016751,1202,0.000297512,297.5124168,2092149,2.092149,714,1842170,1.84217,440,0.000341276,341.2758843,0.000238849,238.848749,3934319,3.934319,1154,0.000293316,293.3163274,0.0003452,5.55E-06,345.1995033,5.55E+00,0.000247172,1.18E-05,247.1716384,11.77034297,0.000295414,2.96708E-06,295.4143721,2.96708322
exp2,2016,2016-135t,2228503.198,2.228503198,895,1931906.041,1.931906041,712,0.000401615,401.6148601,0.000368548,368.5479443,4160409.239,4.160409239,1607,0.00038626,386.2600787,2602340,2.60234,965,1758875,1.758875,627,0.00037082,370.8201081,0.000356478,356.4778623,4361215,4.361215,1592,0.000365036,365.0358902,0.000386217,2.18E-05,386.2174841,2.18E+01,0.000362513,8.53E-06,362.5129033,8.534836856,0.000375648,1.50078E-05,375.6479845,15.00776758
exp2,2016,2016-136t,2382081.04,2.38208104,973,2644092.682,2.644092682,850,0.000408466,408.4663719,0.000321471,321.4713334,5026173.722,5.026173722,1823,0.000362701,362.7013511,2717304,2.717304,1142,2096506,2.096506,626,0.00042027,420.2695024,0.000298592,298.5920384,4813810,4.81381,1768,0.000367277,367.2766478,0.000414368,8.35E-06,414.3679372,8.35E+00,0.000310032,1.62E-05,310.0316859,16.17810463,0.000364989,3.23522E-06,364.9889995,3.235223307
exp2,2016,2016-137t,1581859.513,1.581859513,571,1408165.742,1.408165742,345,0.000360968,360.9675798,0.000245,244.9995691,2990025.255,2.990025255,916,0.000306352,306.3519275,1850628,1.850628,633,1015902,1.015902,166,0.000342046,342.0460514,0.000163402,163.4015879,2866530,2.86653,799,0.000278734,278.7342187,0.000351507,1.34E-05,351.5068156,1.34E+01,0.000204201,5.77E-05,204.2005785,57.6984858,0.000292543,1.95287E-05,292.5430731,19.52866912
exp2,2016,2016-138t,1643283.175,1.643283175,556,2135136.99,2.13513699,770,0.000338347,338.3470411,0.000360633,360.6325981,3778420.165,3.778420165,1326,0.00035094,350.9403248,1656122,1.656122,523,1220545,1.220545,435,0.000315798,315.7979907,0.000356398,356.3981664,2876667,2.876667,958,0.000333024,333.0242951,0.000327073,1.59E-05,327.0725159,1.59E+01,0.000358515,2.99E-06,358.5153822,2.994195374,0.000341982,1.26685E-05,341.98231,12.66854608
exp2,2016,2016-139t,1729529.385,1.729529385,548,2318639.112,2.318639112,636,0.000316849,316.8491988,0.000274299,274.2988319,4048168.497,4.048168497,1184,0.000292478,292.4779443,1964942,1.964942,540,1183427,1.183427,310,0.000274817,274.817272,0.000261951,261.9510963,3148369,3.148369,850,0.000269981,269.98106,0.000295833,2.97E-05,295.8332354,2.97E+01,0.000268125,8.73E-06,268.1249641,8.731167594,0.00028123,1.59077E-05,281.2295021,15.90769939
exp2,2016,2016-140t,1552904.322,1.552904322,489,2102652.501,2.102652501,445,0.000314894,314.8938367,0.000211637,211.6374436,3655556.823,3.655556823,934,0.000255501,255.5014312,1771298,1.771298,436,1249718,1.249718,278,0.000246147,246.1471757,0.00022245,222.4501848,3021016,3.021016,714,0.000236344,236.3443292,0.000280521,4.86E-05,280.5205062,4.86E+01,0.000217044,7.65E-06,217.0438142,7.645762629,0.000245923,1.35461E-05,245.9228802,13.54611672
exp2,2016,2016-141t,1262492.78,1.26249278,561,1640322.515,1.640322515,574,0.000444359,444.3589768,0.000349931,349.9311841,2902815.295,2.902815295,1135,0.000391,390.9997312,1383325,1.383325,545,848870,0.84887,255,0.000393978,393.978277,0.000300399,300.3993544,2232195,2.232195,800,0.000358392,358.391628,0.000419169,3.56E-05,419.1686269,3.56E+01,0.000325165,3.50E-05,325.1652693,35.02429265,0.000374696,2.30574E-05,374.6956796,23.0574109
exp2,2016,2016-142t,2049510.142,2.049510142,653,2562566.45,2.56256645,688,0.000318613,318.6127195,0.000268481,268.4808427,4612076.592,4.612076592,1341,0.000290758,290.7583977,2326771,2.326771,656,1338546,1.338546,331,0.000281936,281.9357814,0.000247283,247.2832461,3665317,3.665317,987,0.000269281,269.280938,0.000300274,2.59E-05,300.2742504,2.59E+01,0.000257882,1.50E-05,257.8820444,14.98896427,0.00028002,1.51869E-05,280.0196679,15.18685737
exp2,2016,2016-143t,2033756.446,2.033756446,619,2641780.752,2.641780752,731,0.000304363,304.3628952,0.000276707,276.7072928,4675537.198,4.675537198,1350,0.000288737,288.7368751,2351328,2.351328,671,1701027,1.701027,489,0.000285371,285.3706501,0.000287473,287.4733911,4052355,4.052355,1160,0.000286253,286.2533021,0.000294867,1.34E-05,294.8667726,1.34E+01,0.00028209,7.61E-06,282.0903419,7.612781112,0.000287495,1.75615E-06,287.4950886,1.756151321
exp2,2016,2016-144t,1726838.363,1.726838363,647,2261147.867,2.261147867,636,0.000374673,374.6731679,0.000281273,281.273069,3987986.23,3.98798623,1283,0.000321716,321.7162563,2098569,2.098569,634,1282651,1.282651,389,0.000302111,302.1106287,0.000303278,303.2781326,3381220,3.38122,1023,0.000302554,302.5535162,0.000338392,5.13E-05,338.3918983,5.13E+01,0.000292276,1.56E-05,292.2756008,15.55992966,0.000312135,1.35501E-05,312.1348862,13.55010346
exp2,2016,2016-145t,1817006.312,1.817006312,363,2038503.111,2.038503111,487,0.000199779,199.7791629,0.000238901,238.9007882,3855509.423,3.855509423,850,0.000220464,220.463733,2143481,2.143481,398,1099106,1.099106,226,0.000185679,185.6792759,0.000205622,205.6216598,3242587,3.242587,624,0.000192439,192.4389384,0.000192729,9.97E-06,192.7292194,9.97E+00,0.000222261,2.35E-05,222.261224,23.53189739,0.000206451,1.98165E-05,206.4513357,19.81652229
exp2,2016,2016-146t,1879719.422,1.879719422,574,2188471.566,2.188471566,620,0.000305365,305.3647227,0.000283303,283.3027441,4068190.988,4.068190988,1194,0.000293497,293.4965452,2047015,2.047015,598,1390570,1.39057,389,0.000292133,292.1326908,0.000279741,279.741401,3437585,3.437585,987,0.00028712,287.120173,0.000298749,9.36E-06,298.7487067,9.36E+00,0.000281522,2.52E-06,281.5220725,2.51824984,0.000290308,4.50878E-06,290.3083591,4.508775969
exp2,2016,2016-147t,1691083.534,1.691083534,239,2167140.939,2.167140939,260,0.00014133,141.3295057,0.000119974,119.9737384,3858224.473,3.858224473,499,0.000129334,129.3341026,1898005,1.898005,239,1495790,1.49579,149,0.000125922,125.9216915,9.96129E-05,99.61291358,3393795,3.393795,388,0.000114326,114.3262925,0.000133626,1.09E-05,133.6255986,1.09E+01,0.000109793,1.44E-05,109.793326,14.39727727,0.00012183,1.06121E-05,121.8301976,10.61212429
exp2,2016,2016-148t,1861587.054,1.861587054,607,2241838.177,2.241838177,461,0.000326066,326.0658687,0.000205635,205.6348245,4103425.231,4.103425231,1068,0.00026027,260.2703692,2180767,2.180767,623,1781424,1.781424,329,0.000285679,285.6793046,0.000184684,184.6837137,3962191,3.962191,952,0.000240271,240.2711025,0.000305873,2.86E-05,305.8725867,2.86E+01,0.000195159,1.48E-05,195.1592691,14.81467249,0.000250271,1.41416E-05,250.2707359,14.14161711
exp2,2016,2016-149t,1407738.596,1.407738596,386,1935878.503,1.935878503,573,0.000274199,274.198634,0.00029599,295.9896497,3343617.099,3.343617099,959,0.000286815,286.8151381,1629243,1.629243,409,973131,0.973131,304,0.000251037,251.0368312,0.000312394,312.3937065,2602374,2.602374,713,0.000273981,273.9806039,0.000262618,1.64E-05,262.6177326,1.64E+01,0.000304192,1.16E-05,304.1916781,11.59941979,0.000280398,9.07539E-06,280.397871,9.075386191
exp2,2016,2016-150t,1710433.269,1.710433269,492,2044007.961,2.044007961,388,0.000287646,287.6464162,0.000189823,189.8231354,3754441.23,3.75444123,880,0.000234389,234.3890731,1951015,1.951015,531,1194638,1.194638,206,0.000272166,272.1660264,0.000172437,172.4371734,3145653,3.145653,737,0.000234292,234.2915763,0.000279906,1.09E-05,279.9062213,1.09E+01,0.00018113,1.23E-05,181.1301544,12.29373162,0.00023434,6.89406E-08,234.3403247,0.068940635
exp2,2016,2016-151t,1799650.817,1.799650817,571,2332000.787,2.332000787,496,0.000317284,317.2837723,0.000212693,212.6928956,4131651.604,4.131651604,1067,0.00025825,258.2502356,2141883,2.141883,558,1100787,1.100787,295,0.000260518,260.5184317,0.00026799,267.9900835,3242670,3.24267,853,0.000263055,263.0548283,0.000288901,4.01E-05,288.901102,4.01E+01,0.000240341,3.91E-05,240.3414895,39.10101649,0.000260653,3.39736E-06,260.6525319,3.397360086
exp2,2016,2016-153t,2172883.389,2.172883389,572,2407562.996,2.407562996,455,0.000263245,263.2446835,0.000188988,188.9877859,4580446.385,4.580446385,1027,0.000224214,224.2139551,2522032,2.522032,564,1388419,1.388419,216,0.000223629,223.6292006,0.000155573,155.5726333,3910451,3.910451,780,0.000199465,199.4654836,0.000243437,2.80E-05,243.436942,2.80E+01,0.00017228,2.36E-05,172.2802096,23.62808097,0.00021184,1.74998E-05,211.8397194,17.49981197
exp2,2016,2016-154t,1408115.019,1.408115019,439,1456278.452,1.456278452,204,0.000311764,311.7643048,0.000140083,140.0831,2864393.471,2.864393471,643,0.00022448,224.4803329,1704325,1.704325,481,1092712,1.092712,127,0.000282223,282.2231675,0.000116225,116.2245862,2797037,2.797037,608,0.000217373,217.3728842,0.000296994,2.09E-05,296.9937362,2.09E+01,0.000128154,1.69E-05,128.1538431,16.87051691,0.000220927,5.02573E-06,220.9266086,5.025725167
exp2,2016,2016-155t,934212.034,0.934212034,329,1523329.769,1.523329769,460,0.000352168,352.1684457,0.00030197,301.970072,2457541.803,2.457541803,789,0.000321053,321.0525245,1172010,1.17201,354,733171,0.733171,227,0.000302045,302.0452044,0.000309614,309.6139918,1905181,1.905181,581,0.000304958,304.9579016,0.000327107,3.54E-05,327.1068251,3.54E+01,0.000305792,5.41E-06,305.7920319,5.405067554,0.000313005,1.13806E-05,313.0052131,11.38061699
exp2,2016,2016-156t,1512752.554,1.512752554,539,2015800.277,2.015800277,469,0.000356304,356.3041415,0.000232662,232.6619385,3528552.831,3.528552831,1008,0.00028567,285.6695218,1758022,1.758022,534,1291656,1.291656,319,0.00030375,303.750465,0.00024697,246.9697814,3049678,3.049678,853,0.000279702,279.7016603,0.000330027,3.72E-05,330.0273032,3.72E+01,0.000239816,1.01E-05,239.8158599,10.11717278,0.000282686,4.21992E-06,282.6855911,4.219915356
exp2,2016,2016-158t,2045209.311,2.045209311,426,2338757.71,2.33875771,440,0.000208292,208.2916393,0.000188134,188.1340671,4383967.021,4.383967021,866,0.000197538,197.5379823,2317912,2.317912,464,1361264,1.361264,266,0.00020018,200.1801621,0.000195407,195.4066221,3679176,3.679176,730,0.000198414,198.4139927,0.000204236,5.74E-06,204.2359007,5.74E+00,0.00019177,5.14E-06,191.7703446,5.142472926,0.000197976,6.19433E-07,197.9759875,0.619432861
exp2,2016,2016-159t,1823854.004,1.823854004,573,2093191.207,2.093191207,543,0.00031417,314.1698835,0.000259413,259.4125172,3917045.211,3.917045211,1116,0.000284909,284.9086339,2051024,2.051024,542,1261575,1.261575,317,0.000264258,264.2582437,0.000251273,251.2732101,3312599,3.312599,859,0.000259313,259.3130047,0.000289214,3.53E-05,289.2140636,3.53E+01,0.000255343,5.76E-06,255.3428636,5.755359266,0.000272111,1.80988E-05,272.1108193,18.09884299
exp2,2016,2016-160t,1666172.886,1.666172886,354,1924297.495,1.924297495,499,0.000212463,212.4629461,0.000259315,259.3154132,3590470.381,3.590470381,853,0.000237573,237.5733287,1993415,1.993415,400,1235713,1.235713,345,0.000200661,200.6606753,0.000279191,279.1910419,3229128,3.229128,745,0.000230712,230.71244,0.000206562,8.35E-06,206.5618107,8.35E+00,0.000269253,1.41E-05,269.2532276,14.05419187,0.000234143,4.85138E-06,234.1428844,4.851380912
exp2,2016,2016-161t,1576720.407,1.576720407,412,2201937.358,2.201937358,505,0.000261302,261.3018758,0.000229343,229.3434907,3778657.765,3.778657765,917,0.000242679,242.6787651,1837980,1.83798,438,1134573,1.134573,313,0.000238305,238.3050958,0.000275875,275.8747123,2972553,2.972553,751,0.000252645,252.6447804,0.000249803,1.63E-05,249.8034858,1.63E+01,0.000252609,3.29E-05,252.6091015,32.90254235,0.000247662,7.04704E-06,247.6617727,7.047037048
exp2,2016,2016-162t,1210300.821,1.210300821,318,1369107,1.369107,96,0.000262745,262.7445958,7.01187E-05,70.11869781,2579407.821,2.579407821,414,0.000160502,160.5019558,1360287,1.360287,334,933710,0.93371,76,0.000245536,245.5364199,8.13957E-05,81.39572244,2293997,2.293997,410,0.000178727,178.7273479,0.000254141,1.22E-05,254.1405078,1.22E+01,7.57572E-05,7.97E-06,75.75721012,7.974060589,0.000169615,1.28873E-05,169.6146519,12.8872984
exp2,2016,2016-163t,1187692,1.187692,317,908274,0.908274,125,0.000266904,266.9042142,0.000137624,137.6236686,2095966,2.095966,442,0.000210881,210.8812834,149258,0.149258,340,856105,0.856105,115,0.002277935,2277.934851,0.000134329,134.3293171,1005363,1.005363,455,0.000452573,452.5728518,0.00127242,1.42E-03,1272.419533,1.42E+03,0.000135976,2.33E-06,135.9764929,2.329458319,0.000331727,0.000170902,331.7270676,170.901747
exp2,2016,2016-164t,1785399,1.785399,425,813582,0.813582,192,0.000238042,238.0420287,0.000235993,235.9934217,2598981,2.598981,617,0.000237401,237.4007351,1703308,1.703308,388,975792,0.975792,212,0.000227792,227.7920376,0.000217259,217.2594159,2679100,2.6791,600,0.000223956,223.9558061,0.000232917,7.25E-06,232.9170332,7.25E+00,0.000226626,1.32E-05,226.6264188,13.2469425,0.000230678,9.507E-06,230.6782706,9.507000525
exp2,2016,2016-165t,2100909,2.100909,477,892743,0.892743,311,0.000227045,227.0445793,0.000348365,348.3645349,2993652,2.993652,788,0.000263224,263.2236479,2171687,2.171687,450,1174773,1.174773,349,0.000207212,207.2121811,0.000297079,297.0786697,3346460,3.34646,799,0.00023876,238.759764,0.000217128,1.40E-05,217.1283802,1.40E+01,0.000322722,3.63E-05,322.7216023,36.2645831,0.000250992,1.72986E-05,250.991706,17.29857817
exp2,2016,2016-166t,1813045,1.813045,272,1745453,1.745453,166,0.000150024,150.0238549,9.51043E-05,95.10425087,3558498,3.558498,438,0.000123086,123.0856389,1858372,1.858372,306,1323807,1.323807,134,0.00016466,164.660251,0.000101223,101.2232146,3182179,3.182179,440,0.00013827,138.2700345,0.000157342,1.03E-05,157.342053,1.03E+01,9.81637E-05,4.33E-06,98.16373272,4.326760718,0.000130678,1.0737E-05,130.6778367,10.73698904
exp2,2016,2016-167t,1048125,1.048125,183,521044,0.521044,151,0.000174597,174.5974955,0.000289803,289.8027806,1569169,1.569169,334,0.000212852,212.8515157,1137705,1.137705,192,816838,0.816838,210,0.000168761,168.7607948,0.000257089,257.0889209,1954543,1.954543,402,0.000205675,205.6746769,0.000171679,4.13E-06,171.6791451,4.13E+00,0.000273446,2.31E-05,273.4458508,23.13219199,0.000209263,5.07479E-06,209.2630963,5.07479137
exp2,2016,2016-168t,1638616,1.638616,487,1610606,1.610606,425,0.000297202,297.202029,0.000263876,263.8758331,3249222,3.249222,912,0.000280683,280.6825757,2017013,2.017013,517,1329270,1.32927,340,0.00025632,256.3196172,0.000255779,255.779488,3346283,3.346283,857,0.000256105,256.1050575,0.000276761,2.89E-05,276.7608231,2.89E+01,0.000259828,5.72E-06,259.8276605,5.72498051,0.000268394,1.73789E-05,268.3938166,17.37892981
exp2,2016,2016-169t,1898946,1.898946,377,2012776,2.012776,428,0.000198531,198.5311852,0.000212642,212.6416452,3911722,3.911722,805,0.000205792,205.7917204,2312207,2.312207,439,1467452,1.467452,309,0.000189862,189.8618939,0.000210569,210.569068,3779659,3.779659,748,0.000197901,197.9014509,0.000194197,6.13E-06,194.1965395,6.13E+00,0.000211605,1.47E-06,211.6053566,1.46553336,0.000201847,5.57926E-06,201.8465856,5.579263051
exp2,2016,2016-170t,1977605,1.977605,466,1707314,1.707314,503,0.000235639,235.6385628,0.000294615,294.614816,3684919,3.684919,969,0.000262964,262.9637178,2158093,2.158093,498,1265105,1.265105,408,0.000230759,230.7592861,0.000322503,322.5028753,3423198,3.423198,906,0.000264665,264.6647959,0.000233199,3.45E-06,233.1989244,3.45E+00,0.000308559,1.97E-05,308.5588456,19.7198358,0.000263814,1.20284E-06,263.8142568,1.202843867
