Experiment,Year,Run,Sample,Side1,YolkArea1px,YolkArea1um,YolkArea1mm,YolkCount1,BodyArea1px,BodyArea1um,BodyArea1mm,BodyCount1,YolkDensity1um,YolkDensity1mm,BodyDensity1um,BodyDensity1mm,TotalArea1um,TotalArea1mm,TotalCount1,TotalDensity1um,TotalDensity1mm,Side2,YolkArea2px,YolkArea2um,YolkArea2mm,YolkCount2,BodyArea2px,BodyArea2um,BodyArea2mm,BodyCount2,YolkDensity2um,YolkDensity2mm,BodyDensity2um,BodyDensity2mm,TotalArea2um,TotalArea2mm,TotalCount2,TotalDensity2um,TotalDensity2mm,AverageYolkDensityum,SDYolkum,AverageYolkDensitymm,SDYolkmm,AverageBodyDensityum,SDBodyum,AverageBodyDensitymm,SDBodymm,AverageTotalDensityum,SDTotalum,AverageTotalDensitymm,SDTotalmm
exp1,2016,run5,2016-188,L,370879,330040.9455,0.330040945,13,481239,428249.0369,0.428249037,27,3.94E-05,39.38905211,6.30E-05,63.04742725,758289.9824,0.758289982,40,5.28E-05,52.75026828,L,362002,322141.4055,0.322141406,22,445441,396392.8095,0.396392809,44,6.83E-05,68.29299066,0.000111001,111.0010044,718534.215,0.718534215,66,9.19E-05,91.8536635,5.38E-05,2.04E-05,53.84102139,20.43817095,8.70E-05,3.39E-05,87.02421584,33.9082996,7.23E-05,2.77E-05,72.30196589,27.65027593
exp1,2016,run5,2016-189,L,288784,256985.5516,0.256985552,43,624801,556003.2053,0.556003205,91,0.000167325,167.324582,0.000163668,163.6681212,812988.7569,0.812988757,134,0.000164824,164.8239276,L,281932,250888.0358,0.250888036,28,668195,594619.0255,0.594619025,83,0.000111604,111.6035681,0.000139585,139.5851738,845507.0613,0.845507061,111,0.000131282,131.2821679,0.000139464,3.94E-05,139.4640751,39.40070675,0.000151627,1.70E-05,151.6266475,17.02921545,0.000148053,2.37E-05,148.0530478,23.71760572
exp1,2016,run5,2016-190,L,425825,378936.7573,0.378936757,8,583501,519250.8115,0.519250812,63,2.11E-05,21.11170227,0.000121329,121.3286501,898187.5688,0.898187569,71,7.90E-05,79.04807689,L,432617,384980.8798,0.38498088,12,555459,494296.5591,0.494296559,43,3.12E-05,31.17037918,8.70E-05,86.99231102,879277.4388,0.879277439,55,6.26E-05,62.55136044,2.61E-05,7.11E-06,26.14104073,7.112558652,0.00010416,2.43E-05,104.1604805,24.27945818,7.08E-05,1.17E-05,70.79971866,11.66494007
exp1,2016,run5,2016-191,R,189614,168735.3121,0.168735312,54,750319,667700.2261,0.667700226,120,0.000320028,320.0278549,0.000179721,179.7213709,836435.5383,0.836435538,174,0.000208026,208.0255944,R,165489,147266.7528,0.147266753,99,712724,634244.8691,0.634244869,144,0.000672249,672.2494935,0.000227042,227.0416475,781511.622,0.781511622,243,0.000310936,310.935875,0.000496139,0.000249058,496.1386742,249.0583091,0.000203382,3.35E-05,203.3815092,33.46048845,0.000259481,7.28E-05,259.4807347,72.76855729
exp1,2016,run5,2016-193,L,223656,199028.8954,0.199028895,2,618596,550481.4473,0.550481447,14,1.00E-05,10.04879214,2.54E-05,25.43228308,749510.3427,0.749510343,16,2.13E-05,21.34727046,L,228754,203565.5468,0.203565547,0,641278,570665.8976,0.570665898,20,0,0,3.50E-05,35.0467762,774231.4444,0.774231444,20,2.58E-05,25.83206888,5.02E-06,7.11E-06,5.024396071,7.105569066,3.02E-05,6.80E-06,30.23952964,6.798473284,2.36E-05,3.17E-06,23.58966967,3.171231373
exp1,2016,run5,2016-194,R,319151,284008.7947,0.284008795,18,623408,554763.5906,0.554763591,13,6.34E-05,63.37831903,2.34E-05,23.43340518,838772.3854,0.838772385,31,3.70E-05,36.95877516,R,436718,388630.3124,0.388630312,58,490818,436773.2785,0.436773279,0,0.000149242,149.2420899,0,0,825403.5909,0.825403591,58,7.03E-05,70.2686548,0.00010631,6.07E-05,106.3102044,60.71485461,1.17E-05,1.66E-05,11.71670259,16.56991971,5.36E-05,2.36E-05,53.61371498,23.55364178
exp1,2016,run5,2016-195,L,292135,259967.5679,0.259967568,63,684058,608735.3263,0.608735326,103,0.000242338,242.3379213,0.000169203,169.2032572,868702.8941,0.868702894,166,0.000191089,191.0894981,L,291756,259630.3001,0.2596303,63,686635,611028.5689,0.611028569,96,0.000242653,242.6527257,0.000157112,157.1121301,870658.869,0.870658869,159,0.00018262,182.6203185,0.000242495,2.23E-07,242.4953235,0.222600325,0.000163158,8.55E-06,163.1576937,8.549717996,0.000186855,5.99E-06,186.8549083,5.988614262
exp1,2016,run5,2016-196,R,313585,279055.6755,0.279055676,24,785193,698734.1966,0.698734197,124,8.60E-05,86.00434288,0.000177464,177.4637632,977789.8721,0.977789872,148,0.000151362,151.3617641,R,364682,324526.3066,0.324526307,24,729254,648954.7255,0.648954726,98,7.40E-05,73.95394306,0.000151012,151.0120755,973481.0321,0.973481032,122,0.000125323,125.3234485,8.00E-05,8.52E-06,79.97914297,8.52091943,0.000164238,1.87E-05,164.2379193,18.70416775,0.000138343,1.84E-05,138.3426063,18.41186956
exp1,2016,run5,2016-197,L,372231,331244.0747,0.331244075,23,638051,567794.2275,0.567794227,118,6.94E-05,69.43520431,0.000207822,207.8217676,899038.3022,0.899038302,141,0.000156834,156.8342524,L,422941,376370.3189,0.376370319,36,575638,512253.6185,0.512253618,76,9.57E-05,95.65047558,0.000148364,148.3640081,888623.9374,0.888623937,112,0.000126038,126.0375681,8.25E-05,1.85E-05,82.54283994,18.53699609,0.000178093,4.20E-05,178.0928879,42.04298495,0.000141436,2.18E-05,141.4359102,21.77654433
exp1,2016,run5,2016-200,R,219703,195511.1663,0.195511166,24,814354,724684.2342,0.724684234,233,0.000122755,122.755137,0.000321519,321.5193446,920195.4005,0.920195401,257,0.000279289,279.2885075,L,330236,293873.2084,0.293873208,16,668678,595048.8416,0.595048842,32,5.44E-05,54.44524898,5.38E-05,53.77709822,888922.05,0.88892205,48,5.40E-05,53.99798553,8.86E-05,4.83E-05,88.60019298,48.30238503,0.000187648,0.000189322,187.6482214,189.322358,0.000166643,0.000159304,166.6432465,159.3044558
exp3,2016,run10,2016-346,R,445914,396813.7267,0.396813727,41,629847,560493.5825,0.560493582,263,0.000103323,103.3230386,0.000469229,469.2292797,957307.3092,0.957307309,304,0.000317557,317.557379,R,437484,389311.9669,0.389311967,29,625352,556493.5338,0.556493534,154,7.45E-05,74.49038936,0.000276733,276.7327752,945805.5008,0.945805501,183,0.000193486,193.4858698,8.89E-05,2.04E-05,88.90671398,20.38776179,0.000372981,0.000136116,372.9810275,136.1155837,0.000255522,8.77E-05,255.5216244,87.73180548
exp3,2016,run10,2016-347,L,439119,390766.9346,0.390766935,56,601111,534921.7474,0.534921747,72,0.000143308,143.3079287,0.000134599,134.5991266,925688.682,0.925688682,128,0.000138275,138.2754294,L,415117,369407.8316,0.369407832,44,689282,613384.1036,0.613384104,59,0.00011911,119.1095484,9.62E-05,96.18768998,982791.9352,0.982791935,103,0.000104803,104.8034648,0.000131209,1.71E-05,131.2087386,17.11083879,0.000115393,2.72E-05,115.3934083,27.1609873,0.000121539,2.37E-05,121.5394471,23.66825314
exp3,2016,run10,2016-348,L,471980,420009.5596,0.42000956,53,752065,669253.9714,0.669253971,129,0.000126188,126.1876041,0.000192752,192.751938,1089263.531,1.089263531,182,0.000167085,167.0853699,L,582087,517992.5092,0.517992509,52,675424,601052.0292,0.601052029,96,0.000100388,100.3875521,0.00015972,159.7199499,1119044.538,1.119044538,148,0.000132256,132.2556832,0.000113288,1.82E-05,113.2875781,18.2433917,0.000176236,2.34E-05,176.235944,23.35714278,0.000149671,2.46E-05,149.6705266,24.62830764
exp3,2016,run10,2016-349,R,497265,442510.3895,0.442510389,37,662060,589159.5597,0.58915956,47,8.36E-05,83.61385603,7.98E-05,79.77465395,1031669.949,1.031669949,84,8.14E-05,81.42138875,R,482259,429156.7231,0.429156723,34,671130,597230.8481,0.597230848,61,7.92E-05,79.22513657,0.000102138,102.1380597,1026387.571,1.026387571,95,9.26E-05,92.55762897,8.14E-05,3.10E-06,81.4194963,3.103293292,9.10E-05,1.58E-05,90.95635681,15.81331583,8.70E-05,7.87E-06,86.98950886,7.874510974
exp3,2016,run10,2016-350b,L,180830,160918.5318,0.160918532,42,821994,731482.9821,0.731482982,332,0.000261002,261.0016356,0.000453872,453.8724866,892401.514,0.892401514,374,0.000419094,419.0938654,L,447670,398376.3709,0.398376371,24,506851,451040.8604,0.45104086,96,6.02E-05,60.24453696,0.000212841,212.8410271,849417.2312,0.849417231,120,0.000141273,141.273329,0.000160623,0.000141957,160.6230863,141.9567058,0.000333357,0.000170435,333.3567569,170.4349795,0.000280184,0.000196449,280.1835972,196.4487852
exp3,2016,run10,2016-350b,R,346819,308630.2289,0.308630229,35,505157,449533.3893,0.449533389,92,0.000113404,113.404316,0.000204657,204.6566555,758163.6182,0.758163618,127,0.00016751,167.5100162,R,351000,312350.8526,0.312350853,40,517455,460477.2377,0.460477238,55,0.000128061,128.0611199,0.000119441,119.4413002,772828.0903,0.77282809,95,0.000122925,122.9251385,0.000120733,1.04E-05,120.732718,10.36392548,0.000162049,6.03E-05,162.0489779,60.25635558,0.000145218,3.15E-05,145.2175774,31.52626942
exp3,2016,run10,2016-351,L,440393,391900.6525,0.391900652,13,593791,528407.7638,0.528407764,145,3.32E-05,33.17167225,0.000274409,274.4092913,920308.4163,0.920308416,158,0.000171682,171.6815767,L,430513,383108.5544,0.383108554,29,599207,533227.3998,0.5332274,87,7.57E-05,75.69656085,0.000163157,163.1574072,916335.9542,0.916335954,116,0.000126591,126.5911257,5.44E-05,3.01E-05,54.43411655,30.06963709,0.000218783,7.87E-05,218.7833493,78.66696167,0.000149136,3.19E-05,149.1363512,31.88376367
exp3,2016,run10,2016-352,R,434107,386306.8136,0.386306814,40,597169,531413.8071,0.531413807,143,0.000103545,103.5446402,0.000269093,269.0934976,917720.6207,0.917720621,183,0.000199407,199.4070917,R,345909,307820.4304,0.30782043,23,708847,630794.7715,0.630794772,124,7.47E-05,74.71888715,0.000196577,196.5774061,938615.2019,0.938615202,147,0.000156614,156.6137004,8.91E-05,2.04E-05,89.13176365,20.38288542,0.000232835,5.13E-05,232.8354519,51.27661998,0.00017801,3.03E-05,178.0103961,30.25949723
exp3,2016,run10,2016-353,R,353001,314131.5194,0.314131519,35,709241,631145.3876,0.631145388,192,0.000111418,111.4183004,0.000304209,304.2088301,945276.907,0.945276907,227,0.000240141,240.1412732,R,370878,330040.0556,0.330040056,47,685493,610012.3162,0.610012316,126,0.000142407,142.406957,0.000206553,206.5532066,940052.3718,0.940052372,173,0.000184032,184.0322999,0.000126913,2.19E-05,126.9126287,21.91228921,0.000255381,6.91E-05,255.3810184,69.0529536,0.000212087,3.97E-05,212.0867866,39.67503553
exp3,2016,run10,2016-354,R,376745,335261.0312,0.335261031,40,605739,539040.1513,0.539040151,116,0.00011931,119.310019,0.000215197,215.1973276,874301.1825,0.874301182,156,0.000178428,178.4282157,R,342820,305071.5649,0.305071565,27,647238,575969.6328,0.575969633,82,8.85E-05,88.50382371,0.000142369,142.3686169,881041.1978,0.881041198,109,0.000123717,123.7172567,0.000103907,2.18E-05,103.9069213,21.78326958,0.000178783,5.15E-05,178.7829722,51.49767518,0.000151073,3.87E-05,151.0727362,38.68649015
exp3,2016,run10,2016-355,R,378456,336783.6304,0.33678363,19,592160,526956.3558,0.526956356,73,5.64E-05,56.41604367,0.000138531,138.5313968,863739.9862,0.863739986,92,0.000106514,106.5135359,R,374114,332919.7347,0.332919735,7,601448,535221.6399,0.53522164,60,2.10E-05,21.02608909,0.000112103,112.1030906,868141.3745,0.868141375,67,7.72E-05,77.17637008,3.87E-05,2.50E-05,38.72106638,25.02447687,0.000125317,1.87E-05,125.3172437,18.68763449,9.18E-05,2.07E-05,91.84495298,20.74450887
exp3,2016,run10,2016-356,R,263390,234387.7238,0.234387724,3,714048,635423.0815,0.635423081,15,1.28E-05,12.79930515,2.36E-05,23.60631906,869810.8053,0.869810805,18,2.07E-05,20.69415543,R,324369,288652.2328,0.288652233,6,618676,550552.6384,0.550552638,7,2.08E-05,20.78625875,1.27E-05,12.71449724,839204.8712,0.839204871,13,1.55E-05,15.49085384,1.68E-05,5.65E-06,16.79278195,5.647629056,1.82E-05,7.70E-06,18.16040815,7.701681071,1.81E-05,3.68E-06,18.09250463,3.67928984
exp3,2016,run10,2016-358,L,414032,368442.3026,0.368442303,35,556978,495648.2996,0.4956483,200,9.50E-05,94.99452087,0.000403512,403.511926,864090.6022,0.864090602,235,0.000271962,271.9622218,L,398022,354195.1882,0.354195188,20,569898,507145.6587,0.507145659,181,5.65E-05,56.46604095,0.000356899,356.8994369,861340.8468,0.861340847,201,0.000233357,233.3570975,7.57E-05,2.72E-05,75.73028091,27.24374942,0.000380206,3.30E-05,380.2056814,32.96000712,0.00025266,2.73E-05,252.6596597,27.29794515
exp3,2016,run10,2016-359,L,247368,220129.9308,0.220129931,100,816536,726625.9709,0.726625971,163,0.000454277,454.277161,0.000224324,224.3244895,946755.9016,0.946755902,263,0.000277791,277.7907162,L,388209,345462.7126,0.345462713,23,630701,561253.5472,0.561253547,41,6.66E-05,66.57737336,7.31E-05,73.05076325,906716.2599,0.90671626,64,7.06E-05,70.58437444,0.000260427,0.000274145,260.4272672,274.1451489,0.000148688,0.000106967,148.6876264,106.9666777,0.000174188,0.000146517,174.1875453,146.5170094
exp3,2016,run10,2016-360,L,249383,221923.056,0.221923056,32,613840,546249.1378,0.546249138,111,0.000144194,144.194121,0.000203204,203.2039821,768172.1938,0.768172194,143,0.000186156,186.1561785,L,247674,220402.2367,0.220402237,19,623427,554780.4985,0.554780499,87,8.62E-05,86.20602172,0.000156819,156.8187783,775182.7352,0.775182735,106,0.000136742,136.7419515,0.0001152,4.10E-05,115.2000714,41.00377824,0.000180011,3.28E-05,180.0113802,32.79929214,0.000161449,3.49E-05,161.449065,34.94113495
exp3,2016,run10,2016-361,R,384613,342262.6737,0.342262674,48,602647,536288.6161,0.536288616,257,0.000140243,140.2431632,0.00047922,479.21957,878551.2898,0.87855129,305,0.000347162,347.1624293,R,370068,329319.2459,0.329319246,39,596280,530622.6962,0.530622696,160,0.000118426,118.4261184,0.000301533,301.5325223,859941.9422,0.859941942,199,0.000231411,231.4109712,0.000129335,1.54E-05,129.3346408,15.42698033,0.000390376,0.000125644,390.3760461,125.6437163,0.000289287,8.18E-05,289.2867002,81.84864093
exp3,2016,run10,2016-362,R,303423,270012.6289,0.270012629,123,826282,735298.8239,0.735298824,341,0.000455534,455.5342485,0.000463757,463.7570317,1005311.453,1.005311453,464,0.000461549,461.5485069,R,268572,238999.1259,0.238999126,135,772657,687578.5547,0.687578555,343,0.000564856,564.8556224,0.000498852,498.8520914,926577.6806,0.926577681,478,0.000515877,515.8768768,0.000510195,7.73E-05,510.1949355,77.3018848,0.000481305,2.48E-05,481.3045615,24.81595464,0.000488713,3.84E-05,488.7126919,38.41595878
exp3,2016,run10,2016-363,L,456140,405913.7262,0.405913726,9,548221,487855.5463,0.487855546,103,2.22E-05,22.17219921,0.000211128,211.1280701,893769.2725,0.893769273,112,0.000125312,125.3119831,L,441150,392574.2981,0.392574298,5,559663,498037.6502,0.49803765,70,1.27E-05,12.73644257,0.000140552,140.5516229,890611.9482,0.890611948,75,8.42E-05,84.21176041,1.75E-05,6.67E-06,17.45432089,6.672087509,0.00017584,4.99E-05,175.8398465,49.90508443,0.000104762,2.91E-05,104.7618718,29.0622462
exp3,2016,run10,2016-364,L,398605,354713.9932,0.354713993,25,612751,545280.0492,0.545280049,82,7.05E-05,70.47931709,0.000150381,150.3814418,899994.0424,0.899994042,107,0.00011889,118.8896759,L,363837,323774.3509,0.323774351,12,640813,570252.0994,0.570252099,79,3.71E-05,37.06284938,0.000138535,138.5352199,894026.4503,0.89402645,91,0.000101787,101.7866977,5.38E-05,2.36E-05,53.77108324,23.62901092,0.000144458,8.38E-06,144.4583309,8.376543847,0.000110338,1.21E-05,110.3381868,12.09363188
exp3,2016,run10,2016-365,L,388685,345886.2995,0.3458863,16,530675,472241.5632,0.472241563,43,4.63E-05,46.25797559,9.11E-05,91.05509414,818127.8628,0.818127863,59,7.21E-05,72.11586683,L,403154,358762.0958,0.358762096,17,517357,460390.0286,0.460390029,35,4.74E-05,47.38516192,7.60E-05,76.02249794,819152.1244,0.819152124,52,6.35E-05,63.48027241,4.68E-05,7.97E-07,46.82156875,0.7970411,8.35E-05,1.06E-05,83.53879604,10.62965072,6.78E-05,6.11E-06,67.79806962,6.106287374
exp3,2016,run10,2016-366,R,469710,417989.5127,0.417989513,19,494802,440318.5942,0.440318594,48,4.55E-05,45.4556859,0.000109012,109.0119759,858308.1069,0.858308107,67,7.81E-05,78.06054662,R,502152,446859.2744,0.446859274,11,463162,412162.523,0.412162523,33,2.46E-05,24.61625086,8.01E-05,80.06550367,859021.7975,0.859021797,44,5.12E-05,51.22105182,3.50E-05,1.47E-05,35.03596838,14.73570583,9.45E-05,2.05E-05,94.53873981,20.46824684,6.46E-05,1.90E-05,64.64079922,18.97838878
exp3,2016,run10,2016-367,L,357195,317863.7117,0.317863712,38,627888,558750.291,0.558750291,119,0.000119548,119.5480912,0.000212975,212.9752806,876614.0026,0.876614003,157,0.000179098,179.0982114,L,406042,361332.0937,0.361332094,65,505226,449594.7916,0.449594792,72,0.00017989,179.889916,0.000160144,160.1442039,810926.8853,0.810926885,137,0.000168942,168.9424811,0.000149719,4.27E-05,149.7190036,42.66811352,0.00018656,3.74E-05,186.5597423,37.35721255,0.00017402,7.18E-06,174.0203463,7.18118579
exp3,2016,run10,2016-368,R,326842,290852.927,0.290852927,72,1010451,899188.6933,0.899188693,242,0.000247548,247.5477925,0.000269131,269.131498,1190041.62,1.19004162,314,0.000263856,263.8563178,R,396661,352984.05,0.35298405,61,623519,554862.3683,0.554862368,177,0.000172812,172.812341,0.000318998,318.9980257,907846.4182,0.907846418,238,0.000262159,262.1588798,0.00021018,5.28E-05,210.1800667,52.84594455,0.000294065,3.53E-05,294.0647618,35.26095989,0.000263008,1.20E-06,263.0075988,1.200269973
exp3,2016,run10,2016-369,R,410124,364964.6184,0.364964618,30,640876,570308.1624,0.570308162,101,8.22E-05,82.19974892,0.000177097,177.0972373,935272.7808,0.935272781,131,0.000140066,140.0660884,R,407983,363059.3672,0.363059367,25,635056,565129.0115,0.565129012,104,6.89E-05,68.85926176,0.000184029,184.0287755,928188.3787,0.928188379,129,0.00013898,138.9804085,7.55E-05,9.43E-06,75.52950534,9.433148939,0.000180563,4.90E-06,180.5630064,4.901337644,0.000139523,7.68E-07,139.5232484,0.767691652
exp3,2016,run10,2016-370,R,265711,236453.155,0.236453155,33,714559,635877.8145,0.635877814,145,0.000139563,139.5625277,0.000228031,228.0312297,872330.9694,0.872330969,178,0.000204051,204.0509924,R,265899,236620.454,0.236620454,25,446936,397723.1927,0.397723193,115,0.000105654,105.6544334,0.000289146,289.1458233,634343.6467,0.634343647,140,0.000220701,220.700563,0.000122608,2.40E-05,122.6084806,23.97664344,0.000258589,4.32E-05,258.5885265,43.21454351,0.000212376,1.18E-05,212.3757777,11.77302432
exp3,2016,run10,2016-371,L,347908,309599.3174,0.309599317,24,544126,484211.453,0.484211453,73,7.75E-05,77.51955075,0.000150761,150.760581,793810.7705,0.79381077,97,0.000122195,122.195369,L,329765,293454.071,0.293454071,23,565934,503618.1408,0.503618141,72,7.84E-05,78.37683057,0.000142965,142.9654617,797072.2117,0.797072212,95,0.000119186,119.1861899,7.79E-05,6.06E-07,77.94819066,0.606188378,0.000146863,5.51E-06,146.8630213,5.511981758,0.000120691,2.13E-06,120.6907794,2.127810925
exp3,2016,run10,2016-372,R,377552,335979.1712,0.335979171,88,616446,548568.1871,0.548568187,92,0.000261921,261.9209985,0.000167709,167.7093243,884547.3583,0.884547358,180,0.000203494,203.4939094,R,380134,338276.8632,0.338276863,64,611068,543782.3669,0.543782367,72,0.000189194,189.1941393,0.000132406,132.4059116,882059.2302,0.88205923,136,0.000154185,154.1846572,0.000225558,5.14E-05,225.5575689,51.42565529,0.000150058,2.50E-05,150.057618,24.96328253,0.000178839,3.49E-05,178.8392833,34.86690664
exp3,2016,run10,2016-373,L,411792,462745.6298,0.46274563,42,557040,625966.0839,0.625966084,93,9.07626E-05,90.76260757,0.00014857,148.5703497,1088711.714,1.088711714,135,0.000124,123.9997681,L,411130,365859.8462,0.365859846,28,557750,496335.2935,0.496335294,72,7.65E-05,76.53203895,0.000145063,145.0632283,862195.1398,0.86219514,100,0.000115983,115.9830245,8.36E-05,1.00626E-05,83.64732326,10.06253157,0.000146817,2.48E-06,146.816789,102.5750874,0.000119991,5.66871E-06,119.9913963,5.668693745
exp3,2016,run10,2016-374,R,341633,304015.2673,0.304015267,46,669826,596070.4336,0.596070434,181,0.000151308,151.3081906,0.000303655,303.65539,900085.7009,0.900085701,227,0.000252198,252.1982071,R,330053,293710.3588,0.293710359,40,684589,609207.8571,0.609207857,153,0.000136189,136.1885912,0.000251146,251.1458088,902918.2159,0.902918216,193,0.000213751,213.7513638,0.000143748,1.07E-05,143.7483909,10.69117122,0.000277401,3.71E-05,277.4005994,37.12988095,0.000232975,2.72E-05,232.9747854,27.18602365
exp3,2016,run10,2016-375,L,400939,356790.9928,0.356790993,82,592315,527094.2885,0.527094288,224,0.000229826,229.8264296,0.000424971,424.9714044,883885.2813,0.883885281,306,0.000346199,346.1987732,L,398230,354380.285,0.354380285,65,591949,526768.5893,0.526768589,191,0.000183419,183.4187813,0.000362588,362.5880584,881148.8743,0.881148874,256,0.00029053,290.529793,0.000206623,3.28E-05,206.6226055,32.81516279,0.00039378,4.41E-05,393.7797314,44.11168698,0.000318364,3.94E-05,318.3642831,39.3639134
exp3,2016,run10,2016-376,R,269327,239670.9917,0.239670992,26,448409,399033.9985,0.399033998,140,0.000108482,108.4820479,0.000350847,350.8472976,638704.9901,0.63870499,166,0.000259901,259.9008972,R,323362,287756.1151,0.287756115,16,537303,478139.744,0.478139744,105,5.56E-05,55.60264113,0.000219601,219.6010713,765895.8591,0.765895859,121,0.000157985,157.9849252,8.20E-05,3.74E-05,82.04234452,37.39138712,0.000285224,9.28E-05,285.2241844,92.80509663,0.000208943,7.21E-05,208.9429112,72.06547494
exp3,2016,run10,2016-377,R,284360,253048.685,0.253048685,44,458012,407579.5974,0.407579597,167,0.00017388,173.8795837,0.000409736,409.7359167,660628.2824,0.660628282,211,0.000319393,319.3929258,R,322120,286650.8736,0.286650874,15,562980,500989.4102,0.50098941,112,5.23E-05,52.32846428,0.000223558,223.5576196,787640.2838,0.787640284,127,0.000161241,161.2411181,0.000113104,8.59E-05,113.104024,85.94962078,0.000316647,0.000131648,316.6467682,131.6479364,0.000240317,0.00011183,240.3170219,111.8302157
exp3,2016,run10,2016-378,L,278404,247748.5093,0.247748509,65,604847,538246.3708,0.538246371,188,0.000262363,262.3628299,0.000349282,349.2824294,785994.8801,0.78599488,253,0.000321885,321.8850484,R,437086,388957.7913,0.388957791,17,509499,453397.285,0.453397285,50,4.37E-05,43.70654189,0.000110279,110.2785607,842355.0764,0.842355076,67,7.95E-05,79.53890453,0.000153035,0.000154613,153.0346859,154.613344,0.00022978,0.000169001,229.780495,169.0012563,0.000200712,0.000171365,200.7119765,171.3646017
exp3,2016,run10,2016-379,L,327605,291531.9119,0.291531912,51,436479,388417.629,0.388417629,87,0.000174938,174.9379671,0.000223986,223.9857141,679949.5409,0.679949541,138,0.000202956,202.9562368,L,418853,372732.4549,0.372732455,26,584861,520461.0598,0.52046106,75,6.98E-05,69.75512773,0.000144103,144.1029998,893193.5147,0.893193515,101,0.000113077,113.0773996,0.000122347,7.44E-05,122.3465474,74.37549897,0.000184044,5.65E-05,184.0443569,56.48560897,0.000158017,6.36E-05,158.0168182,63.55393522
exp3,2016,run10,2016-380,R,300451,267367.8804,0.26736788,56,75885,67529.18646,0.067529186,93,0.000209449,209.4492424,0.001377182,1377.182295,334897.0668,0.334897067,149,0.000444913,444.9128247,R,333377,296668.3481,0.296668348,32,591410,526288.9394,0.526288939,66,0.000107865,107.8645572,0.000125406,125.4063976,822957.2875,0.822957288,98,0.000119083,119.0827294,0.000158657,7.18E-05,158.6568998,71.83121981,0.000751294,0.000885139,751.2943464,885.1392256,0.000281998,0.000230397,281.9977771,230.3966699
exp3,2016,run10,2016-381,L,379743,337928.9169,0.337928917,59,595622,530037.1496,0.53003715,157,0.000174593,174.5929308,0.000296206,296.205653,867966.0665,0.867966066,216,0.000248858,248.8576551,L,429754,382433.1291,0.382433129,45,697052,620298.537,0.620298537,119,0.000117668,117.6676302,0.000191843,191.8431092,1002731.666,1.002731666,164,0.000163553,163.5532272,0.00014613,4.03E-05,146.1302805,40.2522661,0.000244024,7.38E-05,244.0243811,73.79546237,0.000206205,6.03E-05,206.2054411,60.31933943
exp3,2016,run10,2016-382,R,265874,236598.2068,0.236598207,41,494014,439617.3621,0.439617362,112,0.00017329,173.2895636,0.000254767,254.767008,676215.5689,0.676215569,153,0.000226259,226.2592094,R,294833,262368.487,0.262368487,29,574812,511518.5706,0.511518571,70,0.000110532,110.531567,0.000136847,136.8474265,773887.0576,0.773887058,99,0.000127926,127.9256437,0.000141911,4.44E-05,141.9105653,44.37660495,0.000195807,8.34E-05,195.8072173,83.3817357,0.000177092,6.95E-05,177.0924266,69.53233112
exp3,2016,run10,2016-383,R,384285,341970.7903,0.34197079,115,477438,424866.5708,0.424866571,111,0.000336286,336.2860316,0.000261258,261.258493,766837.3611,0.766837361,226,0.000294717,294.7169915,R,404663,360104.9375,0.360104937,103,475347,423005.814,0.423005814,129,0.000286028,286.027736,0.00030496,304.9603474,783110.7515,0.783110752,232,0.000296254,296.2543926,0.000311157,3.55E-05,311.1568838,35.53798165,0.000283109,3.09E-05,283.1094202,30.90187763,0.000295486,1.09E-06,295.485692,1.087106744
exp3,2016,run10,2016-384,R,378654,336959.8283,0.336959828,53,491376,437269.8363,0.437269836,118,0.000157289,157.2887791,0.000269856,269.856254,774229.6646,0.774229665,171,0.000220865,220.8646966,R,378677,336980.2957,0.336980296,21,498724,443808.7368,0.443808737,78,6.23E-05,62.31818378,0.000175751,175.7513846,780789.0325,0.780789033,99,0.000126795,126.7948138,0.000109803,6.72E-05,109.8034814,67.15435196,0.000222804,6.65E-05,222.8038193,66.54219125,0.00017383,6.65E-05,173.8297552,66.51745205
exp3,2016,run10,2016-385,L,275287,244974.7269,0.244974727,35,622852,554268.8126,0.554268813,111,0.000142872,142.8718809,0.000200264,200.2638385,799243.5396,0.79924354,146,0.000182673,182.6727309,L,281322,250345.2039,0.250345204,38,617180,549221.3652,0.549221365,90,0.00015179,151.7904055,0.000163868,163.868352,799566.5691,0.799566569,128,0.000160087,160.0867332,0.000147331,6.31E-06,147.3311432,6.306349233,0.000182066,2.57E-05,182.0660953,25.73549534,0.00017138,1.60E-05,171.379732,15.97071213
exp3,2016,run12,2016-426,R,264524,235396.8574,0.235396857,52,585854,521344.7191,0.521344719,233,0.000220904,220.9035438,0.000446921,446.9211857,756741.5764,0.756741576,285,0.000376615,376.6146976,R,315654,280896.8548,0.280896855,49,569748,507012.1754,0.507012175,156,0.000174441,174.4412555,0.000307685,307.6849188,787909.0302,0.78790903,205,0.000260182,260.1823207,0.000197672,3.29E-05,197.6723997,32.85379919,0.000377303,9.85E-05,377.3030522,98.45490853,0.000318399,8.23E-05,318.3985092,82.33012326
